"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2019,117362597,63,1,,128431396
2019,117362597,26,1320,,128431394
2019,117362597,25,20,,128431395
2019,117362663,47,0,,128431515
2019,117362663,9,0,,128431516
2019,117362663,63,1,,128431517
2019,117362663,51,0,,128431514
2019,117238498,63,3000,,128276112
2019,117238498,6,700,,128276111
2019,117238501,20,40,,128276113
2019,117238506,20,1,,128276119
2019,117238506,63,0,,128276120
2019,117238507,20,300,,128276121
2019,117238509,3,1,,128276123
2019,117238512,8,1,,128276126
2019,117238553,3,1,,128276187
2019,117238554,7,450,,128276189
2019,117238554,6,59,,128276191
2019,117238554,26,1800,,128276188
2019,117238554,17,250,,128276190
2019,117238555,6,1,,128276194
2019,117238555,20,600,,128276192
2019,117238555,9,0,,128276196
2019,117238555,51,0,,128276195
2019,117238555,25,1,,128276193
2019,117238556,57,1,,128276197
2019,117238560,10,1,,128276204
2019,117238561,63,0,,128276205
2019,117238566,4,1,,128276212
2019,117238568,20,1,,128276214
2019,117238576,20,500,,128276224
2019,117238578,25,800,,128276229
2019,117238594,61,1000,,128276258
2019,117238596,20,1,,128276260
2019,117238599,29,1,,128276262
2019,117238602,3,1,,128276265
2019,117238604,26,170,,128276267
2019,117238606,63,0,,128276269
2019,117238607,7,225,,128276270
2019,117238607,48,45,,128276271
2019,117238612,8,20,,128276282
2019,117238625,11,1,,128276303
2019,117238626,35,1,,128276304
2019,117238662,51,0,,128276356
2019,117238663,63,0,,128276358
2019,117238663,17,1200,,128276357
2019,117238665,20,25,,128276362
2019,117238665,61,800,,128276360
2019,117238665,25,200,,128276361
2019,117238665,51,0,,128276363
2019,117238666,4,600,,128276364
2019,117238667,4,320,,128276365
2019,117238675,63,0,,128276377
2019,117238675,20,1,,128276374
2019,117238675,7,1,,128276375
2019,117238675,51,0,,128276376
2019,117238676,16,1,,128276379
2019,117238676,25,1,,128276378
2019,117238676,22,0,,128276380
2019,117238677,3,1,,128276381
2019,117238679,20,60,,128276383
2019,117238681,36,400,,128276385
2019,117238684,61,1200,,128276388
2019,117238689,3,1,15-JUN-19,128276394
2019,117238690,3,1,,128276395
2019,117238699,63,1,,128276405
2019,117238698,63,1,05-JUN-19,128276404
2019,117238701,47,0,,128276411
2019,117238701,25,1,,128276410
2019,117238701,6,20,,128276408
2019,117238701,61,230,,128276407
2019,117238701,36,1,,128276409
2019,117238702,63,780,,128276415
2019,117238702,26,500,,128276413
2019,117238702,20,100,,128276414
2019,117238702,36,790,,128276412
2019,117238705,36,1,,128276420
2019,117238707,11,1,,128276422
2019,117238708,53,600,,128276423
2019,117238708,62,400,,128276424
2019,117238708,49,10,,128276426
2019,117238708,63,0,,128276427
2019,117238708,6,72,,128276425
2019,117238733,20,500,,128276464
2019,117238737,63,0,,128276469
2019,117238737,54,1,,128276468
2019,117238737,26,206,,128276467
2019,117238740,7,400,,128276474
2019,117238740,23,1000,,128276473
2019,117238740,63,5000,,128276475
2019,117238741,52,0,,128276476
2019,117238745,59,1,,128276480
2019,117238746,3,1,08-JUN-19,128276481
2019,117238747,3,1,,128276482
2019,117238751,47,0,,128276489
2019,117238751,20,1,,128276487
2019,117238751,51,0,,128276488
2019,117238751,25,5,,128276486
2019,117238758,8,32,,128276497
2019,117238763,20,30,,128276501
2019,117238765,20,1,,128276503
2019,117238766,22,0,,128276504
2019,117238768,17,1300,,128276509
2019,117238768,61,1200,,128276510
2019,117238770,4,1,,128276513
2019,117238774,6,550,,128276520
2019,117238800,3,1,,128276549
2019,117238803,61,1000,,128276552
2019,117238805,38,1,,128276554
2019,117238827,13,1,,128276595
2019,117238829,4,500,,128276598
2019,117238831,61,1,,128276601
2019,117238835,20,310,,128276610
2019,117238835,61,25,,128276612
2019,117238835,13,500,,128276609
2019,117238835,25,150,,128276611
2019,117238837,38,1,,128276614
2019,117238838,38,1,,128276615
2019,117238893,7,1500,,128276687
2019,117238893,63,1,,128276692
2019,117238893,6,800,,128276688
2019,117238893,61,1,,128276689
2019,117238893,60,1,,128276690
2019,117238893,36,1,,128276691
2019,117238897,61,600,,128276699
2019,117238898,7,1000,,128276700
2019,117238900,38,1,,128276702
2019,117238921,38,400,,128276726
2019,117238920,38,200,,128276724
2019,117238921,36,150,,128276727
2019,117238921,26,575,,128276725
2019,117238925,6,1,,128276734
2019,117238926,4,700,,128276735
2019,117238927,63,250,,128276738
2019,117238927,26,30,,128276737
2019,117238927,61,140,,128276736
2019,117238934,3,1,,128276745
2019,117238935,63,1,,128276746
2019,117238939,9,0,,128276753
2019,117238939,20,150,,128276752
2019,117238944,38,1,,128276759
2019,117238946,16,20,,128276760
2019,117238950,63,1,,128276763
2019,117238959,3,1,,128276776
2019,117238967,3,1,,128276793
2019,117238968,61,1,,128276794
2019,117238970,3,1,,128276796
2019,117238971,26,1000,,128276797
2019,117238990,9,0,,128276817
2019,117238990,61,1,,128276814
2019,117238990,20,1,,128276816
2019,117238990,25,1,,128276815
2019,117238990,63,0,,128276818
2019,117238993,29,1,,128276821
2019,117238996,20,130,,128276825
2019,117238996,25,50,,128276826
2019,117238996,61,200,,128276824
2019,117238996,51,0,,128276827
2019,117238996,9,0,,128276828
2019,117238999,61,700,,128276831
2019,117239002,9,0,,128276839
2019,117239002,51,0,,128276838
2019,117239002,26,330,,128276835
2019,117239001,63,0,,128276834
2019,117239002,61,100,,128276836
2019,117239002,25,1,,128276837
2019,117239007,26,3500,,128276843
2019,117239007,7,1500,,128276844
2019,117239008,61,1200,,128276846
2019,117239008,20,1298,,128276845
2019,117239009,61,1,,128276848
2019,117239009,7,2500,,128276847
2019,117239016,61,800,,128276860
2019,117239016,9,0,,128276861
2019,117239018,61,1,,128276863
2019,117239022,38,1,,128276876
2019,117239026,9,0,,128276889
2019,117239026,20,10,,128276884
2019,117239026,51,0,,128276887
2019,117239026,61,1,,128276885
2019,117239026,63,0,,128276890
2019,117239026,47,0,,128276888
2019,117239026,25,1,,128276886
2019,117239031,61,800,,128276897
2019,117239031,25,60,,128276898
2019,117239031,9,0,,128276899
2019,117239034,3,1,,128276903
2019,117239034,61,300,,128276902
2019,117239033,3,1,20-JUN-19,128276901
2019,117239037,4,800,,128276906
2019,117239038,25,1,,128276907
2019,117239040,63,0,,128276909
2019,117239040,9,0,,128276908
2019,117239042,3,1000,,128276911
2019,117239047,20,20,,128276925
2019,117239048,45,120,,128276926
2019,117239048,23,1,,128276928
2019,117239048,60,1,,128276927
2019,117239048,63,300,,128276929
2019,117239050,15,10000,,128276931
2019,119482015,63,2000,,131806323
2019,119482015,36,3900,,131806320
2019,119482015,37,3000,,131806321
2019,119482016,43,1,,131806324
2019,119482036,10,,,131806350
2019,119482051,3,500,,131806375
2019,119482068,8,4,,131806395
2019,119482071,4,300,,131806399
2019,119482762,63,1477,,131807229
2019,119482993,23,800,,131822459
2019,119482995,61,1000,,131822461
2019,119483216,10,,,131822754
2019,119483047,3,1,,131822535
2019,119483158,61,500,,131822681
2019,119483155,16,1,,131822678
2019,119483215,3,15000,,131822753
2019,119483228,38,25,,131822765
2019,119483237,20,769,,131822774
2019,119483238,20,2317,,131822775
2019,119483239,13,900,,131822776
2019,119483240,8,3,,131822777
2019,119483249,17,750,,131822789
2019,119483249,26,395,,131822791
2019,119483249,6,995,,131822788
2019,119483249,7,695,,131822790
2019,119483257,45,1,,131822809
2019,119483258,38,1,,131822810
2019,119483259,61,550,,131822811
2019,119483260,4,200,,131822812
2019,119483269,20,1661,,131822825
2019,119483272,47,0,,131822833
2019,119483274,6,200,,131822835
2019,119483275,51,0,,131822838
2019,119483275,20,22,,131822837
2019,119483275,61,600,,131822836
2019,119483295,47,0,,131822864
2019,119483295,20,100,,131822863
2019,119483295,9,0,,131822865
2019,119483296,63,150,,131822866
2019,119483303,61,800,,131822875
2019,119483303,63,800,,131822877
2019,119483303,7,400,,131822876
2019,119483343,63,1,,131822929
2019,119483346,63,120,,131822932
2019,119483384,60,4670,,131822975
2019,119483384,4,50,,131822979
2019,119483384,55,160,,131822978
2019,119483384,36,3288,,131822976
2019,119483384,54,740,,131822977
2019,119483386,4,125,,131822981
2019,119483385,4,125,21-SEP-19,131822980
2019,119483387,43,560,,131822983
2019,119483387,61,150,,131822986
2019,119483387,26,200,,131822985
2019,119483387,36,290,,131822984
2019,119483387,20,1200,,131822982
2019,119483392,62,40,,131822991
2019,119483394,16,300,,131822993
2019,119483393,29,21985,,131822992
2019,119483396,11,10,,131822996
2019,119319577,63,1,,131557341
2019,120286478,61,350,,132542221
2019,120286478,7,1200,,132542220
2019,120286546,20,1,,132542307
2019,120286633,4,492,,132602428
2019,119516360,9,0,,131849981
2019,119516360,20,10,,131849979
2019,119516396,20,30,,131850027
2019,119516294,36,4000,,131849866
2019,119516294,3,1,,131849867
2019,119516296,3,1,,131849870
2019,119516296,7,1,,131849869
2019,119516296,63,0,,131849871
2019,119516360,25,20,,131849978
2019,119516360,51,0,,131849980
2019,118349986,47,0,,130582423
2019,118349986,21,1,,130582421
2019,118349986,51,0,,130582422
2019,118349986,25,1,,130582420
2019,118350207,38,1,,130582747
2019,118350289,13,340,,130582866
2019,118350289,6,830,,130582864
2019,118350289,25,500,,130582865
2019,118350289,16,1,,130582867
2019,118350289,63,350,,130582868
2019,118350319,38,1,,130582915
2019,118350472,47,0,,130583133
2019,119124746,29,20,,131370582
2019,120360263,3,1,,132650072
2019,118282926,26,65,,130441616
2019,118266891,20,563,,130433003
2019,118281217,3,1,,130439289
2019,118282926,36,1005,,130441614
2019,118282926,54,250,,130441615
2019,118335509,38,510,,130504466
2019,118335510,16,1497,,130504467
2019,118335545,19,5,,130504540
2019,118335611,63,0,,130504623
2019,118335619,63,40,,130504633
2019,118335715,3,400,,130504779
2019,119144926,16,600,,131402829
2019,119145279,20,600,,131407737
2019,119169664,61,350,,131407917
2019,119170891,63,1,,131409615
2019,119170891,35,1,,131409614
2019,119171401,63,1000,,131410245
2019,119506268,63,1540,,131838231
2019,119506308,4,500,,131838274
2019,118200423,11,20,,130329461
2019,118200423,10,,,130329460
2019,118049877,39,500,,130142455
2019,118792618,42,500,,131033416
2019,119144838,8,352,,131402708
2019,119144838,20,88,,131402709
2019,119144838,25,20,,131402710
2019,119144838,9,0,,131402711
2019,119144837,3,469,,131402707
2019,119144875,8,1,,131402758
2019,119144890,4,200,,131402775
2019,119144896,3,1,,131402780
2019,119144935,54,50,,131402840
2019,119144936,9,0,,131402841
2019,119144943,37,500,,131402849
2019,119144946,11,1,,131402852
2019,119169608,3,1,,131407830
2019,119145312,3,200,,131407783
2019,119169677,20,800,,131407938
2019,119169782,4,1,24-SEP-19,131408078
2019,119169783,4,100,,131408079
2019,119169785,3,200,,131408081
2019,119398957,20,45,,131662339
2019,119479805,63,1,,131802666
2019,119479806,20,1,,131802667
2019,119479807,24,4300,,131802668
2019,119481772,10,,,131806048
2019,119481773,47,0,,131806049
2019,119481884,63,20,,131806163
2019,119481970,4,1237,,131806269
2019,119482037,20,55,,131806351
2019,119483203,3,4500,,131822739
2019,119482994,36,1,,131822460
2019,119483009,9,0,,131822483
2019,119483023,10,,,131822497
2019,119483042,3,1,,131822525
2019,119483191,8,110,,131822725
2019,119483203,63,250,,131822740
2019,119483254,20,10,,131822802
2019,119483294,23,900,,131822862
2019,119516286,7,1175,,131849854
2019,119516263,63,100,,131849819
2019,120391623,26,284,,132695340
2019,119516263,8,80,,131849818
2019,125590235,63,1,28-OCT-19,139523164
2019,125590236,63,1,,139523169
2019,125590236,12,1002,,139523165
2019,125590236,38,5,,139523166
2019,125590236,50,1,,139523167
2019,125590236,36,1,,139523168
2019,125590238,63,3,,139523179
2019,125590238,36,9,,139523175
2019,125590238,49,51,,139523173
2019,125590238,6,1,,139523178
2019,125590237,13,23,28-OCT-19,139523170
2019,119524646,20,1,,131850563
2019,120391622,26,284,10-MAY-19,132695339
2019,120391655,19,1070,,132695390
2019,120391665,9,0,,132695403
2019,119516320,19,1,,131849919
2019,119516320,25,100,,131849918
2019,119516532,61,1000,,131850180
2019,120391672,20,3000,,132695409
2019,120391673,63,665,,132695410
2019,120391682,35,1,,132695421
2019,119516369,19,45,,131849991
2019,125590238,45,2,,139523176
2019,125590238,20,1,,139523177
2019,125590237,36,9,28-OCT-19,139523171
2019,119516397,4,800,,131850028
2019,125590237,49,1,28-OCT-19,139523172
2019,119516365,50,61,,131849988
2019,119516385,20,130,,131850008
2019,119516385,9,0,,131850013
2019,119516385,36,5,,131850010
2019,119516385,25,40,,131850009
2019,119516385,21,1,,131850011
2019,119516385,63,20,,131850014
2019,119516385,51,0,,131850012
2019,119516386,51,0,,131850015
2019,119516388,10,100,,131850017
2019,119516399,3,300,,131850030
2019,119516400,29,10000,,131850031
2019,125590238,13,32,,139523174
2019,119524654,63,100,,131850573
2019,119516630,4,1,,131850323
2019,119516439,26,1,,131850081
2019,119516440,63,1,,131850082
2019,119516586,7,950,,131850267
2019,119516486,63,0,,131850132
2019,119516486,25,400,,131850131
2019,119516544,50,31,,131850196
2019,119516545,61,200,,131850197
2019,125590246,41,40,,139523191
2019,125590246,16,150,,139523190
2019,119516550,45,50,,131850208
2019,119516557,41,135,,131850220
2019,119516557,63,115,,131850221
2019,119516587,8,122,,131850268
2019,119516587,36,15,,131850269
2019,119516588,20,48,,131850270
2019,119516589,63,0,,131850271
2019,119516572,36,379,,131850249
2019,119516572,4,300,,131850250
2019,119524654,20,40,,131850572
2019,119524655,52,0,,131850574
2019,119524656,4,2000,,131850575
2019,119516599,38,1,,131850284
2019,119516609,54,90,,131850294
2019,119516609,36,150,,131850292
2019,119516609,26,100,,131850293
2019,119516612,15,3900,,131850297
2019,119516613,38,130,,131850298
2019,119516638,19,6,,131850332
2019,125590251,52,0,,139523200
2019,125590251,63,0,,139523201
2019,119516664,10,,,131850380
2019,119516669,60,200,,131850384
2019,119516670,32,1,,131850385
2019,119516671,54,499,,131850386
2019,119524608,56,2600,,131850520
2019,125590254,58,500,,139523205
2019,119516684,3,1,,131850402
2019,119516685,36,1,,131850403
2019,119516698,63,200,,131850417
2019,125590254,38,1,,139523206
2019,119516714,63,1,,131850437
2019,119516716,63,2,,131850439
2019,119516715,63,2,21-SEP-19,131850438
2019,119516717,20,900,,131850440
2019,119516720,11,1,,131850444
2019,119516720,10,,,131850443
2019,119516721,20,14479,,131850445
2019,119516722,3,20000,,131850446
2019,119516730,3,1,,131850452
2019,125590254,36,3700,,139523203
2019,125590254,7,1000,,139523204
2019,125590253,10,,,139523202
2019,119516745,19,750,,131850478
2019,125590255,36,1,,139523207
2019,125590256,10,,,139523208
2019,125590257,36,568,,139523209
2019,119524590,6,40,,131850497
2019,119524589,36,1,,131850495
2019,119524590,4,700,,131850496
2019,119524597,63,24,,131850507
2019,119524613,10,,,131850526
2019,119524616,20,900,,131850529
2019,119524617,4,100,,131850530
2019,119524629,4,100,,131850545
2019,119524631,10,,,131850547
2019,119516268,3,1,,131849827
2019,119516269,16,100,,131849828
2019,119516691,3,301,,131850409
2019,119516692,11,1,,131850411
2019,119516692,10,,,131850410
2019,119524583,4,500,,131850489
2019,119524582,4,100,25-JUL-19,131850488
2019,119516651,20,30,,131850349
2019,119516690,3,100,,131850408
2019,119515624,63,20,,131848931
2019,118754385,63,0,,130983844
2019,118754432,38,550,,130983916
2019,118754482,11,2,,130983981
2019,118754482,10,,,130983980
2019,118754529,7,800,,130984037
2019,118767455,63,270,,130998040
2019,117120456,29,500,,128116251
2019,117120472,63,0,,128116269
2019,117120570,63,1,,128116411
2019,117120572,26,200,,128116413
2019,117120597,63,1,,128116446
2019,117120597,6,1,,128116444
2019,117120597,22,0,,128116445
2019,117120610,11,1,,128116467
2019,117120611,63,0,,128116469
2019,117120611,25,1400,,128116468
2019,117120615,61,150,,128116479
2019,117120615,26,600,,128116477
2019,117120615,6,250,,128116478
2019,117120615,60,2200,,128116476
2019,117120616,63,50,,128116482
2019,117120616,10,10,,128116481
2019,117120616,6,40,,128116480
2019,117120617,25,60,,128116483
2019,117120617,7,30,,128116484
2019,117120635,61,1,,128116511
2019,117120646,3,1,,128116528
2019,117120648,3,1,,128116530
2019,117120647,3,1,21-JAN-19,128116529
2019,119479622,36,35,,131802401
2019,119479622,4,300,,131802400
2019,119479625,9,0,,131802405
2019,119479624,8,20,,131802403
2019,119479625,51,0,,131802404
2019,119479626,63,600,,131802406
2019,119481404,61,1,,131805549
2019,119481410,6,1,,131805562
2019,119481452,51,0,,131805623
2019,119481452,47,0,,131805624
2019,119479765,10,,,131802609
2019,119479997,59,600,,131802933
2019,119479719,35,1,,131802541
2019,119479759,47,0,,131802594
2019,119481457,3,1,,131805630
2019,119479849,3,3000,,131802722
2019,119481824,8,90,,131806100
2019,119481864,63,10,,131806140
2019,119479996,63,0,,131802932
2019,119481452,23,300,,131805622
2019,119481452,9,0,,131805625
2019,119481455,23,500,,131805628
2019,119481459,10,,,131805632
2019,119481523,19,1051,,131805720
2019,119481531,7,1900,,131805734
2019,119481531,25,45,,131805735
2019,119481583,3,1,,131805813
2019,119481708,36,200,,131805974
2019,119481867,20,1,,131806143
2019,119481893,20,40,,131806173
2019,119481894,50,1,,131806174
2019,119481922,20,90,,131806206
2019,119481923,52,0,,131806207
2019,119481945,7,1617,,131806230
2019,119482755,63,0,,131807216
2019,119481995,11,1,,131806298
2019,119406822,38,1,,131697798
2019,119482006,36,20,,131806311
2019,119482006,6,30,,131806310
2019,119482975,19,228,,131822440
2019,119482974,19,228,19-JUN-19,131822439
2019,120286559,8,26,,132542322
2019,120391625,11,2,,132695343
2019,120391625,10,,,132695342
2019,118754434,3,200,,130983918
2019,118688807,51,0,,130941762
2019,118688807,20,60,,130941761
2019,118688807,9,0,,130941763
2019,118688965,20,50,,130941992
2019,118724701,20,20799,,130952533
2019,118724788,63,142,,130952647
2019,118724788,29,1,,130952646
2019,118754374,3,1,,130983828
2019,118754447,46,1,,130983936
2019,118754503,38,1,,130984005
2019,118252578,63,1,,130405889
2019,118022577,10,,,130042539
2019,118022679,10,1000,,130042676
2019,118022728,38,100,,130042736
2019,119443480,63,0,,131737340
2019,119144780,3,60000,,131402631
2019,122129710,10,,,134967550
2019,119144846,3,200,,131402724
2019,119144917,51,0,,131402817
2019,119144919,3,3000,,131402821
2019,119144795,4,100,,131402644
2019,119144917,9,0,,131402818
2019,119144917,63,1,,131402819
2019,119144918,3,3000,22-SEP-19,131402820
2019,119144934,38,500,,131402839
2019,119144810,26,200,,131402665
