data_year,groupb_arrestee_id,arrestee_seq_num,arrest_date,arrest_type_id,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,age_range_low_num,age_range_high_num
2022,46233253,1,2022-07-11,3,90Z,24,21,M,20,20,N,,,
2022,46233627,1,2022-07-14,2,90G,24,21,M,10,20,N,,,
2022,46233629,3,2022-07-14,2,90G,20,17,F,30,20,R,R,,
2022,46233628,2,2022-07-14,2,90G,22,19,M,10,20,R,,,
2022,46230485,1,2022-07-17,1,90D,48,45,M,10,20,N,,,
2022,46230484,1,2022-07-17,1,90D,38,35,M,20,20,N,,,
2022,46210391,1,2022-07-14,3,90D,36,33,M,10,20,N,,,
2022,46269502,1,2022-07-16,2,90C,56,53,M,10,20,R,,,
2022,46269744,1,2022-07-20,1,90Z,31,28,M,20,20,R,,,
2022,46269779,1,2022-07-21,2,90C,17,14,F,10,20,R,R,,
2022,46269780,2,2022-07-21,2,90C,14,11,F,10,20,R,R,,
2022,46277825,1,2022-07-23,1,90D,33,30,F,40,20,R,,,
2022,46277828,1,2022-07-24,3,90D,33,30,M,40,20,R,,,
2022,46286258,1,2022-07-24,3,90Z,42,39,M,10,20,N,,,
2022,46286842,1,2022-07-23,2,90Z,53,50,F,10,20,R,,,
2022,46286843,1,2022-07-22,2,90Z,34,31,M,40,20,N,,,
2022,45640755,1,2022-01-25,3,90D,40,37,M,20,20,,,,
2022,45640756,1,2022-01-31,2,90D,32,29,F,40,20,,,,
2022,45687962,1,2022-01-24,3,90D,49,46,M,10,20,,,,
2022,45687963,2,2022-01-24,2,90Z,32,29,F,10,20,N,,,
2022,44560570,1,2022-01-09,3,90Z,53,50,M,10,20,,,,
2022,44582279,1,2022-01-14,2,90J,32,29,M,10,20,R,,,
2022,44644502,1,2022-01-23,2,90D,68,65,F,10,20,,,,
2022,44679445,1,2022-01-27,3,90Z,30,27,M,10,20,,,,
2022,44962095,1,2022-01-27,3,90D,34,31,M,20,40,,,,
2022,45299888,1,2022-02-09,2,90D,44,41,F,40,20,N,,,
2022,45710728,1,2022-02-11,3,90D,50,47,F,10,20,R,,,
2022,44719696,1,2022-02-01,3,90Z,63,60,F,10,20,N,,,
2022,44823259,1,2022-02-06,2,90D,28,25,M,10,20,,,,
2022,44847908,1,2022-02-08,3,90Z,56,53,M,10,20,R,,,
2022,44975194,1,2022-02-23,3,90Z,62,59,F,98,40,R,,,
2022,45010001,1,2022-02-25,3,90Z,23,20,F,50,20,,,,
2022,45036273,1,2022-02-27,2,90D,44,41,F,10,20,,,,
2022,45102220,1,2022-03-06,2,90D,47,44,M,10,20,,,,
2022,45118963,1,2022-03-08,3,90D,34,31,M,10,20,,,,
2022,45375624,1,2022-04-12,3,90D,23,20,M,10,20,,,,
2022,45434458,1,2022-04-17,2,90Z,30,27,M,10,40,,,,
2022,45453165,1,2022-04-19,2,90D,37,34,M,98,10,,,,
2022,45542467,1,2022-04-02,2,90D,60,57,M,10,20,,,,
2022,45701429,1,2022-04-22,3,90D,41,38,M,10,20,,,,
2022,45542403,1,2022-05-05,3,90D,35,32,F,10,20,N,,,
2022,45564108,1,2022-05-06,3,90D,37,34,F,20,20,N,,,
2022,45672121,1,2022-05-14,1,90Z,40,37,M,10,20,R,,,
2022,45765766,1,2022-05-29,2,90D,64,61,M,20,40,,,,
2022,45710729,1,2022-05-18,3,90D,31,28,M,10,20,R,,,
2022,45715288,1,2022-05-22,2,90D,24,21,M,10,20,R,,,
2022,45731119,1,2022-05-25,2,90D,72,69,F,10,20,,,,
2022,45736975,1,2022-05-25,3,90D,40,37,M,10,20,R,,,
2022,45780857,1,2022-05-30,2,90D,29,26,M,40,20,,,,
2022,45746981,1,2022-05-26,2,90D,68,65,M,10,20,,,,
2022,45747170,1,2022-05-27,2,90D,54,51,M,10,20,R,,,
2022,45747171,1,2022-05-29,3,90D,49,46,M,10,20,,,,
2022,45788974,1,2022-06-06,3,90Z,44,41,M,20,20,R,,,
2022,45846436,1,2022-06-12,3,90D,25,22,F,20,20,,,,
2022,45846437,1,2022-06-13,3,90D,45,42,M,10,20,N,,,
2022,45932892,1,2022-06-18,2,90D,64,61,M,10,20,N,,,
2022,45932946,1,2022-06-19,2,90D,48,45,M,10,20,,,,
2022,45933070,1,2022-06-19,3,90D,29,26,M,20,20,N,,,
2022,45849113,1,2022-06-13,3,90Z,63,60,F,10,20,N,,,
2022,45993554,1,2022-06-24,3,90D,35,32,F,10,20,N,,,
2022,45996028,1,2022-06-26,2,90D,43,40,M,10,40,,,,
2022,46045256,2,2022-06-11,2,90D,64,61,M,10,40,,,,
2022,46045255,1,2022-06-11,2,90D,31,28,M,20,20,,,,
2022,46230486,1,2022-06-17,2,90D,32,29,M,10,20,R,,,
2022,46086730,1,2022-07-06,2,90G,50,47,F,10,20,N,,,
2022,46128829,1,2022-07-08,2,90D,27,24,M,10,20,,,,
2022,46233632,1,2022-07-15,2,90D,40,37,M,10,20,,,,
2022,46233631,1,2022-07-11,3,90Z,23,20,M,20,20,N,,,
2022,46233633,1,2022-07-19,2,90D,26,23,M,10,20,,,,
2022,45589956,2,2022-01-30,2,90J,24,21,M,98,10,,,,
2022,44475535,1,2022-01-03,1,90Z,40,37,F,10,20,N,,,
2022,44557126,1,2022-01-12,3,90Z,44,41,M,10,20,N,,,
2022,44679446,1,2022-01-27,2,90Z,60,57,M,10,20,,,,
2022,44719557,1,2022-01-30,2,90J,28,25,M,10,10,,,,
2022,44910495,1,2022-01-31,3,90Z,40,37,M,20,20,N,,,
2022,45042175,1,2022-01-29,2,90Z,54,51,M,98,40,,,,
2022,45927781,1,2022-02-10,3,90D,57,54,M,10,20,R,,,
2022,44857738,1,2022-02-13,3,90D,47,44,M,20,20,N,,,
2022,45303717,1,2022-03-17,1,90Z,33,30,M,20,20,R,,,
2022,45321305,1,2022-03-29,3,90D,34,31,F,20,20,N,,,
2022,45701824,1,2022-03-28,3,90Z,42,39,M,20,20,,,,
2022,45928254,1,2022-03-29,1,90D,36,33,F,30,20,R,,,
2022,45045242,1,2022-03-01,3,90Z,62,59,F,10,20,N,,,
2022,45048711,1,2022-03-02,2,90Z,42,39,M,10,20,R,,,
2022,45106987,1,2022-03-04,3,90D,62,59,M,20,20,N,,,
2022,45332717,1,2022-04-03,2,90J,50,47,M,10,20,N,,,
2022,45344979,1,2022-04-02,3,90J,33,30,F,10,20,R,,,
2022,45466991,1,2022-04-19,2,90Z,35,32,F,20,20,N,,,
2022,45486521,1,2022-04-22,3,90D,64,61,M,20,20,R,,,
2022,45490514,1,2022-04-22,3,90D,64,61,M,10,10,R,,,
2022,45451154,1,2022-04-17,3,90D,51,48,M,20,20,R,,,
2022,45530687,1,2022-04-30,3,90D,58,55,M,20,20,,,,
2022,45540173,1,2022-05-01,3,90D,36,33,M,20,20,,,,
2022,45672122,1,2022-05-14,2,90G,21,18,M,10,10,,,,
2022,45755490,1,2022-05-28,3,90D,30,27,F,20,40,R,,,
2022,45772078,1,2022-05-10,2,90Z,47,44,F,10,20,R,,,
2022,45731089,1,2022-05-24,3,90Z,34,31,M,20,20,N,,,
2022,45736977,1,2022-05-26,2,90C,31,28,M,20,20,,,,
2022,46277255,1,2022-05-30,3,90D,72,69,M,10,10,,,,
2022,46282486,1,2022-05-15,2,90Z,36,33,M,20,40,R,,,
2022,45780858,1,2022-06-05,3,90Z,47,44,M,20,20,N,,,
2022,45783982,1,2022-06-07,3,90D,52,49,M,98,20,,,,
2022,45933071,1,2022-06-11,2,90G,30,27,M,10,10,,,,
2022,45848473,2,2022-06-12,2,90J,23,20,M,10,10,,,,
2022,45848470,1,2022-06-08,3,90Z,47,44,F,10,20,R,,,
2022,45848472,1,2022-06-12,2,90J,22,19,M,10,10,,,,
2022,45867336,1,2022-06-10,3,90D,26,23,M,10,20,R,,,
2022,45947758,1,2022-06-15,3,90D,45,42,M,10,20,,,,
2022,45928216,1,2022-06-16,3,90Z,47,44,M,20,20,N,,,
2022,45981101,1,2022-06-03,3,90D,37,34,M,10,10,,,,
2022,45996029,1,2022-06-24,3,90D,22,19,M,10,10,N,,,
2022,46007794,1,2022-06-27,2,90J,49,46,M,10,20,N,,,
2022,46011142,1,2022-06-01,2,90Z,28,25,M,98,20,U,,,
2022,46011230,1,2022-06-28,2,90D,52,49,M,10,20,N,,,
2022,46128830,1,2022-07-10,3,90D,44,41,M,20,40,N,,,
2022,46045257,1,2022-07-01,3,90D,52,49,M,98,20,N,,,
2022,46175773,1,2022-07-11,1,90Z,36,33,F,10,20,N,,,
2022,46259841,1,2022-07-05,3,90Z,44,41,M,20,20,N,,,
2022,45299889,1,2022-01-20,3,90D,28,25,M,40,20,,,,
2022,44468790,1,2022-01-01,2,90D,30,27,M,10,10,N,,,
2022,44470937,1,2022-01-02,3,90Z,37,34,F,10,20,N,,,
2022,45687970,1,2022-01-20,2,90C,15,12,M,20,20,,H,,
2022,45687973,2,2022-01-20,2,90C,16,13,M,98,40,,H,,
2022,44557127,1,2022-01-08,2,90Z,39,36,M,10,40,R,,,
2022,44557128,1,2022-01-10,2,90Z,34,31,M,10,40,N,,,
2022,44582288,1,2022-01-16,3,90D,36,33,M,10,20,R,,,
2022,44661927,1,2022-01-24,2,90D,68,65,M,10,20,,,,
2022,44688475,1,2022-01-28,2,90J,32,29,F,20,20,N,,,
2022,44719698,1,2022-01-31,3,90J,31,28,M,20,20,N,,,
2022,44910500,1,2022-01-22,1,90D,28,25,M,40,20,,,,
2022,45213573,1,2022-02-02,2,90Z,40,37,F,10,40,N,,,
2022,45268030,1,2022-02-01,2,90C,16,13,F,20,20,R,R,,
2022,45589960,2,2022-02-22,2,90Z,27,24,F,10,20,,,,
2022,44823264,1,2022-02-05,2,90D,25,22,M,10,20,,,,
2022,44847914,1,2022-02-11,3,90Z,37,34,M,40,20,N,,,
2022,44927034,1,2022-02-15,2,90Z,50,47,F,20,20,R,,,
2022,44927036,1,2022-02-14,2,90D,55,52,F,10,40,,,,
2022,44935391,1,2022-02-14,2,90Z,52,49,M,10,20,R,,,
2022,44950765,1,2022-02-18,2,90Z,52,49,F,10,40,R,,,
2022,44950782,1,2022-02-19,2,90D,38,35,M,98,40,,,,
2022,44974706,1,2022-02-22,2,90Z,28,25,M,10,20,,,,
2022,45268835,1,2022-03-10,2,90C,27,24,F,20,20,,,,
2022,45268838,1,2022-03-11,3,90D,44,41,M,10,20,,,,
2022,45271524,1,2022-03-04,2,90C,17,14,M,20,20,,R,,
2022,45271597,1,2022-03-04,3,90D,31,28,M,20,20,N,,,
2022,45271701,1,2022-03-12,2,90J,38,35,M,10,20,R,,,
2022,45311285,1,2022-03-27,3,90D,34,31,M,20,20,,,,
2022,45311500,1,2022-03-26,2,90D,54,51,M,10,20,,,,
2022,45299890,1,2022-03-18,3,90D,52,49,F,10,20,R,,,
2022,45299891,1,2022-03-18,2,90D,42,39,F,10,20,R,,,
2022,45309859,1,2022-03-24,3,90D,30,27,F,10,10,R,,,
2022,45304142,1,2022-03-19,3,90D,66,63,M,10,10,,,,
2022,45304143,1,2022-03-19,2,90D,32,29,M,40,20,,,,
2022,45304141,1,2022-03-19,3,90D,24,21,F,10,20,,,,
2022,45315300,2,2022-03-25,2,90C,17,14,F,20,20,N,H,,
2022,45315299,1,2022-03-25,2,90C,20,17,F,20,20,,H,,
2022,45315630,1,2022-03-14,3,90D,27,24,M,10,10,R,,,
2022,45315709,1,2022-03-29,2,90Z,35,32,F,20,40,,,,
2022,45466994,1,2022-03-18,3,90D,22,19,F,10,20,,,,
2022,45489180,1,2022-03-26,3,90D,45,42,F,10,20,,,,
2022,45589961,2,2022-03-04,2,90C,19,16,M,20,20,R,R,,
2022,45589963,2,2022-03-10,2,90C,44,41,F,10,10,,,,
2022,45589964,3,2022-03-10,2,90C,23,20,F,10,10,,,,
2022,45687979,2,2022-03-10,2,90C,14,11,F,20,20,N,R,,
2022,45687975,1,2022-03-10,2,90C,15,12,F,10,10,R,R,,
2022,45129992,1,2022-03-05,3,90J,41,38,M,20,20,R,,,
2022,45149277,1,2022-03-09,2,90D,38,35,F,10,20,R,,,
2022,45347746,1,2022-04-03,2,90C,19,16,F,20,10,,H,,
2022,45347745,1,2022-04-01,2,90Z,36,33,F,10,20,R,,,
2022,45347747,2,2022-04-03,2,90C,19,16,F,20,20,,H,,
2022,45466711,1,2022-04-18,3,90D,33,30,F,10,20,R,,,
2022,45466735,1,2022-04-19,2,90J,52,49,F,10,20,N,,,
2022,45499901,1,2022-04-26,2,90J,35,32,F,10,20,,,,
2022,45486469,1,2022-04-22,2,90C,16,13,M,20,20,R,R,,
2022,45486437,1,2022-04-22,2,90D,22,19,F,10,20,N,,,
2022,45486523,1,2022-04-23,2,90Z,66,63,F,10,20,R,,,
2022,45488934,1,2022-04-24,2,90Z,45,42,M,10,10,,,,
2022,45489235,2,2022-04-22,2,90C,20,17,M,10,20,N,R,,
2022,45489234,1,2022-04-22,2,90C,17,14,M,20,20,R,R,,
2022,45450854,1,2022-04-16,3,90D,77,74,M,10,20,R,,,
2022,45451120,1,2022-04-01,2,90Z,62,59,M,10,20,,,,
2022,45453168,1,2022-04-15,3,90D,42,39,M,10,20,,,,
2022,45632416,1,2022-05-09,3,90Z,31,28,M,10,20,R,,,
2022,45540130,1,2022-05-04,2,90D,21,18,M,10,20,R,,,
2022,45671997,1,2022-05-14,3,90D,25,22,F,20,20,N,,,
2022,45671998,1,2022-05-14,3,90Z,85,82,F,10,20,R,,,
2022,45589967,1,2022-05-03,2,90Z,51,48,F,10,20,N,,,
2022,45592526,1,2022-05-04,2,90J,38,35,M,10,20,N,,,
2022,45664806,1,2022-05-11,3,90J,30,27,M,10,20,R,,,
2022,45802383,1,2022-05-30,2,90J,41,38,M,20,20,R,,,
2022,45716487,1,2022-05-22,3,90J,39,36,F,10,20,R,,,
2022,45731121,1,2022-05-21,3,90D,23,20,M,10,20,N,,,
2022,45731120,1,2022-05-21,3,90D,41,38,M,50,10,,,,
2022,45755498,1,2022-06-01,3,90D,37,34,M,20,20,N,,,
2022,45784021,1,2022-06-06,2,90Z,55,52,M,10,40,,,,
2022,45846441,1,2022-06-12,3,90D,46,43,F,98,20,N,,,
2022,45846442,2,2022-06-12,3,90D,43,40,M,20,20,N,,,
2022,45849114,1,2022-06-11,1,90J,40,37,F,20,20,N,,,
2022,45849115,1,2022-06-12,2,90Z,42,39,F,10,20,R,,,
2022,45967157,1,2022-06-23,2,90C,20,17,M,20,20,N,R,,
2022,45996030,1,2022-06-24,2,90Z,36,33,M,10,20,R,,,
2022,46011222,1,2022-06-20,2,90Z,35,32,M,10,20,N,,,
2022,46019354,1,2022-06-29,2,90Z,68,65,F,10,20,,,,
2022,46099340,1,2022-06-12,2,90Z,23,20,M,10,20,R,,,
2022,46030858,1,2022-06-30,2,90Z,39,36,M,10,20,R,,,
2022,46078699,1,2022-07-04,3,90D,31,28,F,40,20,,,,
2022,46042722,1,2022-07-02,3,90D,46,43,M,10,20,,,,
2022,46067715,1,2022-07-02,2,90D,36,33,F,10,20,R,,,
2022,46245871,1,2022-07-16,3,90D,33,30,M,10,20,R,,,
2022,46233569,1,2022-07-10,3,90Z,32,29,M,10,20,R,,,
2022,46233570,1,2022-07-15,3,90D,66,63,M,20,20,N,,,
2022,46209716,1,2022-07-14,3,90D,36,33,M,10,40,N,,,
2022,46210393,1,2022-07-06,2,90Z,69,66,F,10,20,R,,,
2022,46210392,1,2022-07-05,2,90Z,45,42,F,10,10,R,,,
2022,46210381,1,2022-07-11,3,90J,48,45,F,10,20,R,,,
2022,46277256,1,2022-07-21,3,90D,56,53,M,10,20,N,,,
2022,46277831,1,2022-07-22,2,90C,55,52,M,10,20,N,,,
2022,45640759,1,2022-01-27,1,90Z,30,27,F,20,20,N,,,
2022,44484237,1,2022-01-06,2,90Z,88,85,F,10,20,R,,,
2022,44559437,1,2022-01-10,2,90C,29,26,F,20,40,N,,,
2022,44615711,1,2022-01-08,1,90Z,24,21,M,20,20,N,,,
2022,44616035,1,2022-01-14,3,90D,38,35,M,10,20,N,,,
2022,44675654,1,2022-01-27,2,90Z,43,40,M,20,20,,,,
2022,44688759,1,2022-01-30,3,90D,57,54,M,20,20,,,,
2022,44831695,1,2022-01-01,3,90D,36,33,F,20,20,N,,,
2022,45127403,1,2022-01-26,2,90Z,35,32,M,10,20,N,,,
2022,45489212,1,2022-02-24,3,90Z,38,35,M,20,20,N,,,
2022,45687983,2,2022-02-24,2,90Z,23,20,M,20,20,R,,,
2022,45687981,1,2022-02-21,3,90Z,44,41,F,20,20,R,,,
2022,44875252,1,2022-02-10,3,90Z,49,46,F,10,20,R,,,
2022,44935337,1,2022-02-11,2,90C,54,51,M,20,40,,,,
2022,44962383,1,2022-02-19,3,90D,41,38,M,10,20,R,,,
2022,45035418,1,2022-02-17,3,90D,61,58,M,20,20,N,,,
2022,45056734,1,2022-02-28,2,90C,34,31,M,10,40,N,,,
2022,45112715,1,2022-02-22,2,90Z,57,54,M,10,20,N,,,
2022,45307303,1,2022-03-21,2,90Z,41,38,M,30,40,,,,
2022,45296732,1,2022-03-20,1,90D,40,37,M,10,10,N,,,
2022,45296766,1,2022-03-18,2,90Z,22,19,F,20,20,N,,,
2022,45368647,1,2022-03-12,2,90D,64,61,M,10,20,N,,,
2022,45315644,1,2022-03-27,3,90Z,35,32,M,10,20,N,,,
2022,45315643,1,2022-03-27,1,90Z,44,41,F,30,20,R,,,
2022,45315639,1,2022-03-21,3,90C,34,31,M,20,40,N,,,
2022,45366765,1,2022-03-14,2,90J,38,35,M,20,20,N,,,
2022,45352069,1,2022-03-06,3,90D,28,25,M,40,20,R,,,
2022,45344981,1,2022-03-26,3,90C,34,31,F,20,20,R,,,
2022,45357029,1,2022-03-22,2,90Z,35,32,M,98,20,N,,,
2022,45399366,1,2022-03-10,2,90C,18,15,F,20,40,N,H,,
2022,45399367,2,2022-03-10,2,90C,18,15,F,20,20,N,R,,
2022,45433526,1,2022-03-24,3,90J,22,19,M,10,10,N,,,
2022,45486438,1,2022-03-13,3,90D,42,39,F,20,20,N,,,
2022,45092907,1,2022-03-04,2,90Z,43,40,M,20,20,N,,,
2022,45092909,1,2022-03-07,1,90D,30,27,M,10,10,N,,,
2022,46260504,1,2022-03-07,2,90J,33,30,M,20,20,N,,,
2022,45366768,1,2022-04-10,3,90Z,48,45,M,20,20,N,,,
2022,45359770,1,2022-04-08,1,90Z,27,24,M,20,20,R,,,
2022,45366766,1,2022-04-08,3,90D,43,40,F,10,20,N,,,
2022,45366767,1,2022-04-09,1,90C,34,31,M,20,20,N,,,
2022,45332722,1,2022-04-02,1,90D,40,37,M,10,10,N,,,
2022,45344982,1,2022-04-04,2,90G,23,20,M,20,20,N,,,
2022,45344983,2,2022-04-04,2,90G,21,18,M,20,20,R,,,
2022,45357025,3,2022-04-08,2,90C,19,16,F,20,20,,R,,
2022,45357026,4,2022-04-08,2,90C,17,14,F,20,20,,R,,
2022,45357027,5,2022-04-08,2,90C,17,14,F,20,40,,R,,
2022,45357023,1,2022-04-08,2,90Z,18,15,F,20,20,,R,,
2022,45357024,2,2022-04-08,2,90C,19,16,F,98,40,R,R,,
2022,45357028,6,2022-04-08,2,90C,18,15,F,20,40,,R,,
2022,45466979,1,2022-04-17,1,90D,52,49,M,10,20,R,,,
2022,45472751,1,2022-04-16,1,90D,55,52,M,10,20,R,,,
2022,45513795,1,2022-04-28,2,90Z,32,29,F,98,40,,,,
2022,45530691,1,2022-04-11,2,90Z,60,57,F,98,40,N,,,
2022,45530628,1,2022-04-07,2,90J,26,23,M,20,20,N,,,
2022,45530692,1,2022-05-02,2,90J,20,17,M,10,20,R,R,,
2022,45530693,1,2022-05-02,2,90J,20,17,M,10,20,R,R,,
2022,45564111,1,2022-05-05,3,90J,21,18,M,10,20,R,,,
2022,45591090,1,2022-05-07,2,90J,21,18,M,10,20,R,,,
2022,45591091,1,2022-05-08,3,90D,30,27,M,20,20,R,,,
2022,45755248,1,2022-05-20,1,90D,63,60,M,10,20,R,,,
2022,45755501,1,2022-05-26,3,90J,21,18,M,10,20,R,,,
2022,45755499,1,2022-05-31,2,90Z,37,34,F,10,20,N,,,
2022,45703332,1,2022-05-14,3,90D,38,35,M,20,20,N,,,
2022,45763553,1,2022-05-27,2,90C,30,27,M,20,20,R,,,
2022,45763605,1,2022-05-31,1,90Z,69,66,M,10,20,R,,,
2022,45765759,1,2022-05-31,3,90D,34,31,F,20,40,N,,,
2022,45765919,1,2022-05-30,1,90C,54,51,F,10,20,N,,,
2022,45715290,1,2022-05-21,2,90D,28,25,M,40,20,R,,,
2022,45716553,1,2022-05-21,1,90D,41,38,M,20,20,N,,,
2022,45716552,1,2022-05-18,3,90D,25,22,M,10,20,N,,,
2022,45780861,2,2022-05-26,2,90C,44,41,F,20,40,N,,,
2022,45780862,3,2022-05-26,2,90C,20,17,F,20,20,N,R,,
2022,45780860,1,2022-05-22,2,90C,51,48,F,10,20,R,,,
2022,46019437,1,2022-05-06,2,90Z,57,54,M,10,20,N,,,
2022,45789128,1,2022-06-07,3,90Z,36,33,M,20,20,N,,,
2022,45763606,1,2022-06-01,3,90Z,42,39,F,10,20,N,,,
2022,45772129,1,2022-06-03,2,90Z,41,38,F,20,20,,,,
2022,45780864,1,2022-06-05,3,90Z,41,38,F,10,20,R,,,
2022,45784048,1,2022-06-03,1,90D,44,41,M,10,20,N,,,
2022,45788714,1,2022-06-06,1,90Z,60,57,F,98,40,N,,,
2022,45966097,1,2022-06-19,3,90D,33,30,M,10,20,N,,,
2022,45866903,1,2022-06-13,3,90D,30,27,M,98,10,N,,,
2022,45928228,1,2022-06-11,2,90G,18,15,M,10,10,N,R,,
2022,45928229,2,2022-06-11,2,90G,17,14,M,10,20,N,R,,
2022,45980932,1,2022-06-19,3,90D,33,30,M,20,20,N,,,
2022,45981102,1,2022-06-17,3,90J,40,37,M,40,40,R,,,
2022,45981103,2,2022-06-17,2,90J,50,47,M,40,40,N,,,
2022,45981104,3,2022-06-17,2,90J,38,35,M,40,20,R,,,
2022,45993658,1,2022-06-18,3,90D,37,34,F,98,20,R,,,
2022,46018882,1,2022-06-28,3,90D,62,59,M,10,20,R,,,
2022,46018876,1,2022-06-19,1,90D,45,42,M,10,40,N,,,
2022,46018881,1,2022-06-19,3,90D,64,61,M,20,20,N,,,
2022,46030859,1,2022-06-29,3,90Z,58,55,M,10,20,R,,,
2022,46170772,1,2022-06-29,3,90D,27,24,M,40,20,N,,,
2022,46173372,1,2022-06-14,3,90D,53,50,F,20,20,N,,,
2022,46175774,1,2022-06-23,3,90D,32,29,M,10,20,N,,,
2022,46078701,1,2022-07-01,3,90D,48,45,M,20,20,N,,,
2022,46125866,1,2022-07-08,1,90D,28,25,M,20,20,N,,,
2022,46157712,1,2022-07-01,3,90Z,41,38,M,30,40,R,,,
2022,46158086,1,2022-07-07,1,90J,30,27,M,20,20,N,,,
2022,46245925,1,2022-07-12,1,90D,35,32,M,10,10,N,,,
2022,46233634,1,2022-07-16,3,90D,30,27,M,20,20,N,,,
2022,46173373,1,2022-07-10,1,90D,46,43,M,20,40,R,,,
2022,46173474,1,2022-07-09,3,90D,35,32,M,10,10,N,,,
2022,46173499,1,2022-07-04,1,90D,27,24,M,10,10,N,,,
2022,46175775,1,2022-07-04,1,90D,37,34,M,98,10,R,,,
2022,46260419,1,2022-07-16,1,90D,39,36,M,20,20,N,,,
2022,46260420,1,2022-07-17,3,90D,25,22,M,10,20,N,,,
2022,46260523,1,2022-07-18,1,90Z,34,31,F,10,20,U,,,
2022,45311418,1,2022-01-30,1,90D,33,30,M,98,40,N,,,
2022,44502279,1,2022-01-01,1,90D,33,30,M,40,20,,,,
2022,44557132,1,2022-01-10,3,90Z,68,65,F,10,20,,,,
2022,44582374,1,2022-01-14,2,90J,36,33,M,10,20,R,,,
2022,44605750,1,2022-01-12,1,90D,24,21,M,10,20,,,,
2022,44679451,1,2022-01-11,1,90D,40,37,M,40,40,N,,,
2022,44753302,1,2022-01-30,1,90D,30,27,F,10,20,N,,,
2022,44802486,1,2022-01-31,3,90J,45,42,M,20,20,N,,,
2022,44827281,1,2022-01-26,2,90C,23,20,M,10,20,,,,
2022,44847919,1,2022-01-31,1,90Z,23,20,M,20,20,R,,,
2022,44847918,1,2022-01-27,2,90Z,47,44,M,10,20,N,,,
2022,44875223,1,2022-01-11,3,90Z,31,28,M,20,20,N,,,
2022,45299900,1,2022-02-09,1,90D,45,42,M,10,20,,,,
2022,45765262,1,2022-02-04,1,90C,37,34,F,10,20,R,,,
2022,44855103,1,2022-02-12,3,90D,71,68,M,98,20,R,,,
2022,45271703,1,2022-03-16,2,90J,34,31,M,20,20,R,,,
2022,45296236,1,2022-03-18,1,90D,46,43,M,10,10,N,,,
2022,45357032,1,2022-03-12,2,90D,30,27,M,10,20,R,,,
2022,45357035,1,2022-03-12,2,90G,48,45,F,10,20,N,,,
2022,45357038,1,2022-03-16,2,90D,30,27,F,10,40,N,,,
2022,45357033,1,2022-03-02,3,90D,34,31,F,10,20,N,,,
2022,45357036,1,2022-03-12,1,90D,33,30,F,10,20,,,,
2022,45357042,1,2022-03-16,2,90J,34,31,M,20,20,R,,,
2022,45357034,1,2022-03-03,1,90C,17,14,M,98,20,N,R,,
2022,45359636,1,2022-04-07,1,90Z,24,21,M,20,20,N,,,
2022,45357044,1,2022-04-06,2,90C,16,13,M,10,20,N,R,,
2022,45346983,1,2022-04-05,1,90D,48,45,F,10,20,N,,,
2022,45466995,1,2022-04-21,2,90C,16,13,M,10,20,N,R,,
2022,45397783,1,2022-04-11,2,90Z,42,39,F,10,40,R,,,
2022,45488897,1,2022-04-25,1,90Z,56,53,F,20,20,N,,,
2022,45513798,3,2022-04-09,2,90G,20,17,M,10,20,N,H,,
2022,45513799,4,2022-04-10,2,90G,20,17,F,10,20,,H,,
2022,45513796,1,2022-04-09,2,90G,19,16,F,10,20,N,H,,
2022,45513797,2,2022-04-09,2,90G,19,16,M,10,20,N,H,,
2022,45513801,6,2022-04-10,2,90G,21,18,M,10,20,,,,
2022,45513800,5,2022-04-10,2,90G,21,18,F,10,20,N,,,
2022,45451032,1,2022-04-15,2,90G,21,18,F,10,20,,,,
2022,45451038,4,2022-04-09,2,90G,21,18,M,10,20,N,,,
2022,45451034,2,2022-04-09,2,90G,21,18,M,10,40,,,,
2022,45451040,5,2022-04-09,2,90G,21,18,M,10,20,N,,,
2022,45451035,3,2022-04-09,2,90G,21,18,M,10,40,,,,
2022,45530616,1,2022-04-29,2,90Z,24,21,M,20,20,N,,,
2022,45632420,1,2022-04-26,2,90C,34,31,M,20,20,R,,,
2022,45535781,1,2022-05-03,2,90D,45,42,F,10,20,N,,,
2022,45580036,1,2022-05-08,1,90Z,15,12,M,20,20,R,R,,
2022,45665038,1,2022-05-10,2,90C,33,30,M,10,20,R,,,
2022,45755504,1,2022-05-28,2,90D,40,37,M,10,20,,,,
2022,45771852,1,2022-06-02,1,90D,49,46,M,10,40,,,,
2022,45784054,1,2022-06-06,1,90Z,34,31,F,20,20,R,,,
2022,45928227,1,2022-06-15,1,90Z,51,48,M,10,20,R,,,
2022,45928225,1,2022-06-05,1,90D,30,27,M,20,20,N,,,
2022,46077886,1,2022-06-29,3,90Z,36,33,M,10,20,R,,,
2022,45996034,1,2022-06-25,1,90D,65,62,M,10,20,R,,,
2022,46030860,1,2022-06-07,2,90D,35,32,M,10,20,N,,,
2022,46269733,1,2022-06-12,1,90J,33,30,M,20,20,N,,,
2022,46277836,1,2022-07-25,3,90D,58,55,M,10,20,R,,,
2022,45290751,1,2022-03-15,3,90Z,29,26,M,10,20,N,,,
2022,45932835,1,2022-06-18,3,90Z,51,48,M,10,10,N,,,
