yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
92782022,9278,2022,MN0400200,MN0400200,,N,N,,I,LE SUEUR,LE SUEUR PD,Le Sueur,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,4174,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,0,1,1,1.9,2.2,2016-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,N,LE SUEUR,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
92792022,9279,2022,MN0400300,MN0400300,,N,N,,I,MONTGOMERY,MONTGOMERY PD,Montgomery,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,3498,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,0,1,1,1.7,2.0,2016-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,N,LE SUEUR,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
92802022,9280,2022,MN0410000,MN0410000,,N,N,,I,LINCOLN,LINCOLN CO SO IVANHOE,Lincoln,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,4407,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,7,1,8,0,5,5,1.6,2.9,2016-06-01,2017-11-01,2017-11-01,2018-02-01,2018-02-01,2018-02-01,N,LINCOLN,Not Specified,Y,Y,Y
92812022,9281,2022,MN0420000,MN0420000,,N,N,,I,LYON,LYON CO SO MARSHALL,Lyon,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,8234,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,16,15,31,1,12,13,2.1,5.3,2016-06-01,2019-02-01,2019-02-01,2019-02-01,2019-02-01,2019-02-01,N,LYON,Not Specified,Y,Y,Y
92822022,9282,2022,MN0420100,MN0420100,,N,N,,I,MARSHALL,MARSHALL PD,Marshall,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,13658,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,18,1,19,3,2,5,1.5,1.8,2016-06-01,2019-02-01,2019-02-01,2019-02-01,2019-02-01,2019-02-01,N,LYON,Not Specified,Y,Y,Y
92832022,9283,2022,MN0420200,MN0420200,,N,N,,I,TRACY,TRACY PD,Tracy,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,2069,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,1.4,1.4,2016-06-01,2019-02-01,2019-02-01,2019-02-01,2019-08-01,2019-02-01,N,LYON,Not Specified,Y,Y,Y
92842022,9284,2022,MN0430000,MN0430000,,N,N,,I,MCLEOD,MC LEOD CO SO GLENCOE,McLeod,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,11686,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,25,14,39,1,23,24,2.2,5.4,2016-06-01,2020-05-01,2020-05-01,2020-05-01,2020-05-01,2020-05-01,N,MCLEOD,Not Specified,Y,Y,Y
92852022,9285,2022,MN0430100,MN0430100,,N,N,,I,GLENCOE,GLENCOE PD,Glencoe,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,5695,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,3,1,4,1.8,1.9,2016-06-01,2020-05-01,2020-05-01,2020-05-01,2020-05-01,2020-05-01,N,MCLEOD,Not Specified,Y,Y,Y
92862022,9286,2022,MN0430200,MN0430200,,N,N,,I,HUTCHINSON,HUTCHINSON PD,Hutchinson,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,14628,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,19,2,21,4,6,10,1.6,2.1,2016-06-01,2020-05-01,2020-05-01,2020-05-01,2020-05-01,2020-05-01,N,MCLEOD,Not Specified,Y,Y,Y
92872022,9287,2022,MN0430300,MN0430300,,N,N,,I,BROWNTON,BROWNTON PD,Brownton,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,717,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,1.4,1.4,2016-06-01,2020-05-01,2020-05-01,2020-05-01,2020-05-01,2020-05-01,N,MCLEOD,Not Specified,Y,Y,Y
92882022,9288,2022,MN0430400,MN0430400,,N,N,,I,LESTER PRAIRIE,LESTER PRAIRIE PD,Lester Prairie,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,1904,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,1,0,1,1.6,1.6,2016-06-01,2020-05-01,2020-05-01,2020-05-01,2020-05-01,2020-05-01,N,MCLEOD,Not Specified,Y,Y,Y
92912022,9291,2022,MN0430700,MN0430700,,N,N,,I,WINSTED,WINSTED PD,Winsted,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,2197,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,1,0,1,1.8,1.8,2016-06-01,2020-05-01,2020-05-01,2020-05-01,2020-05-01,2020-05-01,N,MCLEOD,Not Specified,Y,Y,Y
92922022,9292,2022,MN0440000,MN0440000,,N,N,,I,MAHNOMEN,MAHNOMEN CO SO MAHNOMEN,Mahnomen,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,5463,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,14,0,14,1,6,7,2.7,3.8,2016-06-01,2017-02-01,2018-01-01,2018-01-01,2018-01-01,2018-01-01,N,MAHNOMEN,Not Specified,Y,Y,Y
92932022,9293,2022,MN0450000,MN0450000,,N,N,,I,MARSHALL,MARSHALL CO SO WARREN,Marshall,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,8955,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,15,7,22,0,4,4,1.7,2.9,2016-06-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,MARSHALL,Not Specified,Y,Y,Y
92942022,9294,2022,MN0460000,MN0460000,,N,N,,I,MARTIN,MARTIN CO SO FAIRMONT,Martin,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,6676,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,13,7,20,1,14,15,2.1,5.2,2016-06-01,2018-04-01,2018-04-01,2018-04-01,2018-04-01,2018-04-01,N,MARTIN,Not Specified,Y,Y,Y
92952022,9295,2022,MN0460100,MN0460100,,N,N,,I,FAIRMONT,FAIRMONT PD,Fairmont,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,10369,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,15,0,15,2,2,4,1.6,1.8,2016-06-01,2018-04-01,2018-04-01,2018-04-01,2018-04-01,2018-04-01,N,MARTIN,Not Specified,Y,Y,Y
92962022,9296,2022,MN0470000,MN0470000,,N,N,,I,MEEKER,MEEKER CO SO LITCHFIELD,Meeker,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,16327,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,18,10,28,3,17,20,1.3,2.9,2016-06-01,2020-04-01,2020-04-01,2020-04-01,2020-04-01,2020-04-01,N,MEEKER,Not Specified,Y,Y,Y
92972022,9297,2022,MN0470100,MN0470100,,N,N,,I,LITCHFIELD,LITCHFIELD PD,Litchfield,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,6490,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,0,10,0,1,1,1.5,1.7,2016-06-01,2020-04-01,2020-04-01,2020-05-01,2020-05-01,2020-05-01,N,MEEKER,Not Specified,Y,Y,Y
92982022,9298,2022,MN0480000,MN0480000,,N,N,,I,MILLE LACS,MILLE LACS CO SO MILACA,Mille Lacs,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,17745,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,32,16,48,3,20,23,2.0,4.0,2016-06-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,N,MILLE LACS,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
92992022,9299,2022,MN0480100,MN0480100,,N,N,,I,MILACA,MILACA PD,Milaca,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,3092,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,0,1,1,2.3,2.6,2016-06-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,N,MILLE LACS,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
93002022,9300,2022,MN0480200,MN0480200,,N,N,,I,PRINCETON,PRINCETON PD,Princeton,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,4949,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,0,10,2,2,4,2.4,2.8,2016-06-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,N,"MILLE LACS, SHERBURNE","Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
93012022,9301,2022,MN0490000,MN0490000,,N,N,,I,MORRISON,MORRISON CO SO LITTLE FALLS,Morrison,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,21693,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,22,12,34,0,22,22,1.0,2.6,2016-06-01,2020-05-01,2020-05-01,2020-05-01,2020-05-01,2020-05-01,N,MORRISON,Not Specified,Y,Y,Y
93022022,9302,2022,MN0490100,MN0490100,,N,N,,I,LITTLE FALLS,LITTLE FALLS PD,Little Falls,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,9025,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,0,14,1,2,3,1.7,1.9,2016-06-01,2020-05-01,2020-05-01,2020-05-01,2020-05-01,2020-05-01,N,MORRISON,Not Specified,Y,Y,Y
93032022,9303,2022,MN0500000,MN0500000,,N,N,,I,MOWER,MOWER CO SO AUSTIN,Mower,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,14055,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,31,21,52,1,28,29,2.3,5.8,2016-06-01,2020-12-01,2020-12-01,2020-12-01,2020-12-01,2020-12-01,N,MOWER,Not Specified,Y,Y,Y
93042022,9304,2022,MN0500100,MN0500100,,N,N,,I,AUSTIN,AUSTIN PD,Austin,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,26275,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,31,2,33,2,1,3,1.3,1.4,2016-06-01,2020-12-01,2020-12-01,2020-12-01,2020-12-01,2020-12-01,N,MOWER,Not Specified,Y,Y,Y
93052022,9305,2022,MN0510000,MN0510000,,N,N,,I,MURRAY,MURRAY CO SO SLAYTON,Murray,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,4753,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,13,3,16,0,3,3,2.7,4.0,2016-06-01,2019-03-01,2019-03-01,2019-06-01,2019-08-01,2019-06-01,N,MURRAY,Not Specified,Y,Y,Y
93062022,9306,2022,MN0510200,MN0510200,,N,N,,I,SLAYTON,SLAYTON PD,Slayton,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,1987,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,1,1,2,2.5,3.0,2016-06-01,2019-03-01,2019-03-01,2019-06-01,2019-08-01,2019-06-01,N,MURRAY,Not Specified,Y,Y,Y
93072022,9307,2022,MN0520000,MN0520000,,N,N,,I,NICOLLET,NICOLLET CO SO ST PETER,Nicollet,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,8186,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,14,10,24,2,14,16,2.0,4.9,2016-06-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,N,NICOLLET,"Mankato, MN",Y,Y,Y
93082022,9308,2022,MN0520100,MN0520100,,N,N,,I,NORTH MANKATO,NORTH MANKATO PD,North Mankato,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,14403,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,13,0,13,2,1,3,1.0,1.1,2016-06-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,N,"BLUE EARTH, NICOLLET","Mankato, MN",Y,Y,Y
93092022,9309,2022,MN0520200,MN0520200,,N,N,,I,ST. PETER,ST PETER PD,St. Peter,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,11647,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,13,1,14,2,5,7,1.3,1.8,2016-06-01,2018-04-01,2018-04-01,2018-04-01,2018-04-01,2018-04-01,N,NICOLLET,"Mankato, MN",Y,Y,Y
93102022,9310,2022,MN0530000,MN0530000,,N,N,,I,NOBLES,NOBLES CO SO WORTHINGTON,Nobles,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,7030,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,11,13,24,2,8,10,1.8,4.8,2016-06-01,2017-11-01,2017-11-01,2018-01-01,2018-01-01,2018-01-01,N,NOBLES,Not Specified,Y,Y,Y
93112022,9311,2022,MN0530100,MN0530100,,N,N,,I,WORTHINGTON,WORTHINGTON PD,Worthington,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,13616,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,22,2,24,2,7,9,1.8,2.4,2016-06-01,2017-11-01,2017-11-01,2017-11-01,2017-11-01,2017-11-01,N,NOBLES,Not Specified,Y,Y,Y
93122022,9312,2022,MN0540000,MN0540000,,N,N,,I,NORMAN,NORMAN CO SO ADA,Norman,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,3959,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,5,1,6,0,3,3,1.3,2.3,2016-06-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,N,NORMAN,Not Specified,Y,Y,Y
93132022,9313,2022,MN0550000,MN0550000,,N,N,,I,OLMSTED,OLMSTED CO SO ROCHESTER,Olmsted,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,41441,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,75,74,149,5,40,45,1.9,4.7,2016-06-01,2019-05-01,2019-05-01,2019-05-01,2019-05-01,2019-05-01,N,OLMSTED,"Rochester, MN",Y,Y,Y
93142022,9314,2022,MN0550100,MN0550100,,N,N,,I,ROCHESTER,ROCHESTER PD,Rochester,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,121534,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,130,26,156,14,37,51,1.2,1.7,2016-06-01,2019-05-01,2019-05-01,2019-05-01,2019-05-01,2019-05-01,N,OLMSTED,"Rochester, MN",Y,Y,Y
93162022,9316,2022,MN0560000,MN0560000,,N,N,,I,OTTER TAIL,OTTER TAIL CO SO FERGUS FALLS,Otter Tail,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,35803,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,37,27,64,2,19,21,1.1,2.4,2016-06-01,2018-02-01,2018-02-01,2018-02-01,2018-02-01,2018-02-01,N,OTTER TAIL,Not Specified,Y,Y,Y
93172022,9317,2022,MN0560100,MN0560100,,N,N,,I,FERGUS FALLS,FERGUS FALLS PD,Fergus Falls,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,14017,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,23,0,23,1,5,6,1.7,2.1,2016-06-01,2017-11-01,2017-11-01,2017-11-01,2017-11-01,2017-11-01,N,OTTER TAIL,Not Specified,Y,Y,Y
93182022,9318,2022,MN0570000,MN0570000,,N,N,,I,PENNINGTON,PENNINGTON CO SO THIEF RIVER FALLS,Pennington,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,5019,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,10,12,22,1,15,16,2.2,7.6,2016-06-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,N,PENNINGTON,Not Specified,Y,Y,Y
93192022,9319,2022,MN0570100,MN0570100,,N,N,,I,THIEF RIVER FALLS,THIEF RIVER FALLS PD,Thief River Falls,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,8625,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,0,13,1,2,3,1.6,1.9,2016-06-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,N,PENNINGTON,Not Specified,Y,Y,Y
93202022,9320,2022,MN0580000,MN0580000,,N,N,,I,PINE,PINE CO SO PINE CITY,Pine,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,29804,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,36,21,57,1,23,24,1.2,2.7,2016-06-01,2020-07-01,2020-07-01,2020-08-01,2020-08-01,2020-08-01,N,PINE,Not Specified,Y,Y,Y
93212022,9321,2022,MN0590000,MN0590000,,N,N,,I,PIPESTONE,PIPESTONE CO SO PIPESTONE,Pipestone,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,9236,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,14,3,17,1,7,8,1.6,2.7,2016-06-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,N,PIPESTONE,Not Specified,Y,Y,Y
93232022,9323,2022,MN0600000,MN0600000,,N,N,,I,POLK,POLK CO SO CROOKSTON,Polk,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,14298,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,28,4,32,4,12,16,2.2,3.4,2016-06-01,2019-02-01,2019-02-01,2019-02-01,2019-08-01,2019-02-01,N,POLK,"Grand Forks, ND-MN",Y,Y,Y
93242022,9324,2022,MN0600100,MN0600100,,N,N,,I,CROOKSTON,CROOKSTON PD,Crookston,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,7214,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,15,0,15,0,2,2,2.1,2.4,2016-06-01,2019-02-01,2019-02-01,2019-02-01,2019-08-01,2019-02-01,N,POLK,"Grand Forks, ND-MN",Y,Y,Y
93252022,9325,2022,MN0600200,MN0600200,,N,N,,I,EAST GRAND FORKS,EAST GRAND FORKS PD,East Grand Forks,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,9002,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,21,0,21,0,1,1,2.3,2.4,2016-06-01,2019-02-01,2019-02-01,2019-02-01,2019-08-01,2019-02-01,N,POLK,"Grand Forks, ND-MN",Y,Y,Y
93262022,9326,2022,MN0610000,MN0610000,,N,N,,I,POPE,POPE CO SO GLENWOOD,Pope,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,7463,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,10,1,11,1,6,7,1.5,2.4,2016-06-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,N,POPE,Not Specified,Y,Y,Y
93272022,9327,2022,MN0610100,MN0610100,,N,N,,I,GLENWOOD,GLENWOOD PD,Glenwood,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,2671,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,0,5,0,1,1,1.9,2.2,2016-06-01,2020-07-01,2020-07-01,2020-08-01,2020-08-01,2020-08-01,N,POPE,Not Specified,Y,Y,Y
93282022,9328,2022,MN0620000,MN0620000,,N,N,,I,RAMSEY,RAMSEY CO SO ST PAUL,Ramsey,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,78989,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,186,140,326,44,72,116,2.9,5.6,2016-06-01,2018-07-01,2018-07-01,2018-08-01,2019-08-01,2018-08-01,N,RAMSEY,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
93322022,9332,2022,MN0620400,MN0620400,,N,N,,I,MAPLEWOOD,MAPLEWOOD PD,Maplewood,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,47144,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,40,3,43,12,5,17,1.1,1.3,2016-06-01,2018-07-01,2018-07-01,2018-08-01,2019-08-01,2018-08-01,N,RAMSEY,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
93332022,9333,2022,MN0620500,MN0620500,,N,N,,I,MOUNDS VIEW,MOUNDS VIEW POLICE DEPARTMENT,Mounds View,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,14897,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,17,0,17,3,2,5,1.3,1.5,2016-06-01,2018-07-01,2018-07-01,2018-08-01,2019-08-01,2018-08-01,N,RAMSEY,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
