"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
91402020,9140,2020,"MN0090000","MN0090000","","N","N",,"I","CARLTON","CARLTON CO SO CARLTON","Carlton","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",20980,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",21,17,38,4,16,20,0,0,01-JUN-16,01-JUL-20,01-JUL-20,01-JUL-20,01-JUL-20,01-JUL-20,"N","CARLTON","Duluth, MN-WI","Y","Y","Y"
91412020,9141,2020,"MN0090100","MN0090100","","N","N",,"I","CLOQUET","CLOQUET PD","Cloquet","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",11995,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",19,0,19,2,2,4,0,0,01-JUN-16,01-JUL-20,01-JUL-20,01-JUL-20,01-JUL-20,01-JUL-20,"N","CARLTON","Duluth, MN-WI","Y","Y","Y"
91422020,9142,2020,"MN0090200","MN0090200","","N","N",,"I","MOOSE LAKE","MOOSE LAKE PD","Moose Lake","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",2815,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JUN-16,01-JUL-20,01-JUL-20,01-AUG-20,01-AUG-20,01-AUG-20,"N","CARLTON","Duluth, MN-WI","Y","Y","Y"
91452020,9145,2020,"MN0100000","MN0100000","","N","N",,"I","CARVER","CARVER CO SO CHASKA","Carver","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",78987,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",68,34,102,9,44,53,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-SEP-16,"N","CARVER","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
91492020,9149,2020,"MN0110000","MN0110000","","N","N",,"I","CASS","CASS CO SO WALKER","Cass","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",24670,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",43,15,58,2,18,20,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-FEB-19,01-AUG-19,01-FEB-19,"N","CASS","Non-MSA","Y","Y","Y"
91502020,9150,2020,"MN0120000","MN0120000","","N","N",,"I","CHIPPEWA","CHIPPEWA","Chippewa","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",4607,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",8,9,17,1,3,4,0,0,01-JUN-16,01-DEC-20,01-DEC-20,01-DEC-20,01-DEC-20,01-DEC-20,"N","CHIPPEWA","Non-MSA","Y","Y","Y"
91512020,9151,2020,"MN0120100","MN0120100","","N","N",,"I","CLARA CITY","CLARA CITY PD","Clara City","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1267,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,1,0,1,0,0,01-JUN-16,01-DEC-20,01-DEC-20,01-JAN-21,01-JAN-21,01-JAN-21,"N","CHIPPEWA","Non-MSA","Y","Y","Y"
91522020,9152,2020,"MN0120200","MN0120200","","N","N",,"I","MONTEVIDEO","MONTEVIDEO PD","Montevideo","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",5009,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,2,1,3,0,0,01-JUN-16,01-DEC-20,01-DEC-20,01-DEC-20,01-DEC-20,01-DEC-20,"N","CHIPPEWA","Non-MSA","Y","Y","Y"
91532020,9153,2020,"MN0130000","MN0130000","","N","N",,"I","CHISAGO","CHISAGO CO SO CENTER CITY","Chisago","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",27741,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",41,22,63,3,33,36,0,0,01-JUN-16,01-JUN-20,01-JUN-20,01-JUN-20,01-JUN-20,01-JUN-20,"N","CHISAGO","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
91562020,9156,2020,"MN0130500","MN0130500","","N","N",,"I","NORTH BRANCH","NORTH BRANCH PD","North Branch","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",10841,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",11,0,11,1,2,3,0,0,01-JUN-16,01-AUG-20,01-AUG-20,01-AUG-20,01-AUG-20,01-AUG-20,"N","CHISAGO","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
91582020,9158,2020,"MN0130800","MN0130800","","N","N",,"I","WYOMING","WYOMING PD","Wyoming","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",8095,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,1,1,2,0,0,01-JUN-16,01-AUG-20,01-AUG-20,01-AUG-20,01-AUG-20,01-AUG-20,"N","CHISAGO","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
91592020,9159,2020,"MN0130900","MN0130900","","N","N",,"I","LAKES AREA","LAKES AREA POLICE DEPARTMENT","Lakes Area","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",10000,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",11,0,11,2,2,4,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-SEP-20,"N","CHISAGO","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
91602020,9160,2020,"MN0140000","MN0140000","","N","N",,"I","CLAY","CLAY CO SO MOORHEAD","Clay","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",9786,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",30,31,61,4,26,30,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-MAY-20,"N","CLAY","Fargo, ND-MN","Y","Y","Y"
91612020,9161,2020,"MN0140200","MN0140200","","N","N",,"I","DILWORTH","DILWORTH PD","Dilworth","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",4469,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,0,6,1,1,2,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-MAY-20,"N","CLAY","Fargo, ND-MN","Y","Y","Y"
91622020,9162,2020,"MN0140400","MN0140400","","N","N",,"I","MOORHEAD","MOORHEAD PD","Moorhead","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",44132,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",45,3,48,8,11,19,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-MAY-20,"N","CLAY","Fargo, ND-MN","Y","Y","Y"
91632020,9163,2020,"MN0150000","MN0150000","","N","N",,"I","CLEARWATER","CLEARWATER CO SO BAGLEY","Clearwater","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",6869,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",9,4,13,1,6,7,0,0,01-JUN-16,01-FEB-17,01-JAN-18,01-JAN-18,01-JAN-18,01-JAN-18,"N","CLEARWATER","Non-MSA","Y","Y","Y"
91642020,9164,2020,"MN0160000","MN0160000","","N","N",,"I","COOK","COOK CO SO GRAND MARAIS","Cook","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",5478,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",13,0,13,0,8,8,0,0,01-JUN-16,01-JUL-20,01-JUL-20,01-JUL-20,01-JUL-20,01-JUL-20,"N","COOK","Non-MSA","Y","Y","Y"
91662020,9166,2020,"MN0170000","MN0170000","","N","N",,"I","COTTONWOOD","COTTONWOOD CO SO WINDOM","Cottonwood","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",3997,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",9,7,16,1,5,6,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-JUN-19,01-AUG-19,01-FEB-19,"N","COTTONWOOD","Non-MSA","Y","Y","Y"
91672020,9167,2020,"MN0170100","MN0170100","","N","N",,"I","MOUNTAIN LAKE","MOUNTAIN LAKE PD","Mountain Lake","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",2029,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,0,0,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-FEB-19,01-AUG-19,01-FEB-19,"N","COTTONWOOD","Non-MSA","Y","Y","Y"
91682020,9168,2020,"MN0170200","MN0170200","","N","N",,"I","WINDOM","WINDOM PD","Windom","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",4358,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,2,1,3,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-FEB-19,01-AUG-19,01-FEB-19,"N","COTTONWOOD","Non-MSA","Y","Y","Y"
91692020,9169,2020,"MN0180000","MN0180000","","N","N",,"I","CROW WING","CROW WING CO SO BRAINERD","Crow Wing","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",29945,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","Y",40,51,91,1,35,36,0,0,01-JUN-16,01-JAN-20,01-JAN-20,01-JAN-20,01-JAN-20,01-JAN-20,"N","CROW WING","Non-MSA","Y","Y","Y"
91702020,9170,2020,"MN0180100","MN0180100","","N","N",,"I","BRAINERD","BRAINERD PD","Brainerd","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",13417,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",20,0,20,2,5,7,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-20,"N","CROW WING","Non-MSA","Y","Y","Y"
91712020,9171,2020,"MN0180200","MN0180200","","N","N",,"I","CROSBY","CROSBY PD","Crosby","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",2316,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",8,0,8,0,1,1,0,0,01-JUN-16,01-JAN-20,01-JAN-20,01-FEB-20,01-FEB-20,01-FEB-20,"N","CROW WING","Non-MSA","Y","Y","Y"
91722020,9172,2020,"MN0180500","MN0180500","","N","N",,"I","BAXTER","BAXTER PD","Baxter","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",8447,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",13,0,13,2,1,3,0,0,01-JUN-16,01-JAN-20,01-JAN-20,01-JAN-20,01-JAN-20,01-JAN-20,"N","CROW WING","Non-MSA","Y","Y","Y"
91732020,9173,2020,"MN0190000","MN0190000","","N","N",,"I","DAKOTA","DAKOTA CO SO HASTINGS","Dakota","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",17909,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",79,47,126,10,54,64,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-AUG-20,"N","DAKOTA","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
91742020,9174,2020,"MN0190100","MN0190100","","N","N",,"I","BURNSVILLE","DEPT OF PUBLIC SAFETY BURNSVILLE","Burnsville","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",61445,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",62,0,62,13,10,23,0,0,01-JUN-16,01-AUG-20,01-AUG-20,01-AUG-20,01-AUG-20,01-AUG-20,"N","DAKOTA","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
91752020,9175,2020,"MN0190200","MN0190200","","N","N",,"I","FARMINGTON","FARMINGTON PD","Farmington","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",23318,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",22,0,22,3,3,6,0,0,01-JUN-16,01-AUG-20,01-AUG-20,01-AUG-20,01-AUG-20,01-AUG-20,"N","DAKOTA","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
91762020,9176,2020,"MN0190300","MN0190300","","N","N",,"I","HASTINGS","HASTINGS PD","Hastings","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",22959,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",28,0,28,2,4,6,0,0,01-JUN-16,01-AUG-20,01-AUG-20,01-AUG-20,01-AUG-20,01-AUG-20,"N","WASHINGTON; DAKOTA","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
91772020,9177,2020,"MN0190400","MN0190400","","N","N",,"I","MENDOTA HEIGHTS","MENDOTA HEIGHTS PD","Mendota Heights","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",11373,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",18,0,18,2,1,3,0,0,01-JUN-16,01-AUG-20,01-AUG-20,01-AUG-20,01-AUG-20,01-AUG-20,"N","DAKOTA","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
91782020,9178,2020,"MN0190500","MN0190500","","N","N",,"I","ROSEMOUNT","ROSEMOUNT PD","Rosemount","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",25597,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",21,0,21,4,3,7,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-SEP-20,"N","DAKOTA","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
91792020,9179,2020,"MN0190600","MN0190600","","N","N",,"I","SOUTH ST. PAUL","SOUTH ST PAUL PD","South St. Paul","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",20053,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",25,0,25,5,5,10,0,0,01-JUN-16,01-JUL-20,01-JUL-20,01-SEP-20,01-SEP-20,01-SEP-20,"N","DAKOTA","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
91802020,9180,2020,"MN0190700","MN0190700","","N","N",,"I","WEST ST. PAUL","WEST ST PAUL PD","West St. Paul","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",20007,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",27,0,27,4,4,8,0,0,01-JUN-16,01-JUL-20,01-JUL-20,01-AUG-20,01-AUG-20,01-AUG-20,"N","DAKOTA","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
91812020,9181,2020,"MN0190800","MN0190800","","N","N",,"I","EAGAN","EAGAN PD","Eagan","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",66618,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",60,3,63,13,10,23,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-SEP-20,"N","DAKOTA","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
91822020,9182,2020,"MN0190900","MN0190900","","N","N",,"I","INVER GROVE HEIGHTS","INVER GROVE HEIGHTS PD","Inver Grove Heights","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",35861,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",36,0,36,4,5,9,0,0,01-JUN-16,01-AUG-20,01-AUG-20,01-AUG-20,01-AUG-20,01-AUG-20,"N","DAKOTA","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
91832020,9183,2020,"MN0191000","MN0191000","","N","N",,"I","APPLE VALLEY","APPLE VALLEY PD","Apple Valley","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",55846,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",45,0,45,6,8,14,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-SEP-20,"N","DAKOTA","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
91842020,9184,2020,"MN0191100","MN0191100","","N","N",,"I","LAKEVILLE","LAKEVILLE PD","Lakeville","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",68688,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",47,1,48,13,8,21,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-SEP-20,"N","DAKOTA","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
91852020,9185,2020,"MN0200000","MN0200000","","N","N",,"I","DODGE","DODGE CO SO MANTORVILLE","Dodge","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",13631,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",23,4,27,1,12,13,0,0,01-JUN-16,01-JUN-19,01-JUN-19,01-JUN-19,01-AUG-19,01-AUG-19,"N","DODGE","Rochester, MN","Y","Y","Y"
91862020,9186,2020,"MN0200200","MN0200200","","N","N",,"I","KASSON","KASSON PD","Kasson","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",6549,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,0,1,1,0,0,01-JUN-16,01-JUN-19,01-JUN-19,01-JUN-19,01-AUG-19,01-JUN-19,"N","DODGE","Rochester, MN","Y","Y","Y"
91872020,9187,2020,"MN0210000","MN0210000","","N","N",,"I","DOUGLAS","DOUGLAS CO SO ALEXANDRIA","Douglas","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",22672,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",31,22,53,4,27,31,0,0,01-JUN-16,01-OCT-18,01-OCT-18,01-OCT-18,01-AUG-19,01-OCT-18,"N","DOUGLAS","Non-MSA","Y","Y","Y"
91882020,9188,2020,"MN0210100","MN0210100","","N","N",,"I","ALEXANDRIA","ALEXANDRIA PD","Alexandria","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",13978,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",22,0,22,2,3,5,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-OCT-18,"N","DOUGLAS","Non-MSA","Y","Y","Y"
91892020,9189,2020,"MN0210200","MN0210200","","N","N",,"I","OSAKIS","OSAKIS PD","Osakis","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1745,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JUN-16,01-OCT-18,01-OCT-18,01-NOV-18,01-AUG-19,01-NOV-18,"N","TODD; DOUGLAS","Non-MSA","Y","Y","Y"
91902020,9190,2020,"MN0220000","MN0220000","","N","N",,"I","FARIBAULT","FARIBAULT CO SO BLUE EARTH","Faribault","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",5700,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",11,7,18,2,9,11,0,0,01-JUN-16,01-APR-18,01-APR-18,01-APR-18,01-APR-18,01-APR-18,"N","FARIBAULT","Non-MSA","Y","Y","Y"
91912020,9191,2020,"MN0220100","MN0220100","","N","N",,"I","BLUE EARTH","BLUE EARTH PD","Blue Earth","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",3087,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",4,0,4,1,0,1,0,0,01-JUN-16,01-APR-18,01-APR-18,01-APR-18,01-APR-18,01-APR-18,"N","FARIBAULT","Non-MSA","Y","Y","Y"
91922020,9192,2020,"MN0220200","MN0220200","","N","N",,"I","ELMORE","ELMORE PD","Elmore","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",611,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JUN-16,01-APR-18,01-APR-18,01-DEC-18,01-APR-18,01-SEP-18,"N","FARIBAULT","Non-MSA","Y","Y","Y"
91932020,9193,2020,"MN0220400","MN0220400","","N","N",,"I","WELLS","WELLS PD","Wells","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",2152,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JUN-16,01-APR-18,01-APR-18,01-APR-18,01-APR-18,01-APR-18,"N","FARIBAULT","Non-MSA","Y","Y","Y"
91942020,9194,2020,"MN0220500","MN0220500","","N","N",,"I","WINNEBAGO","WINNEBAGO PD","Winnebago","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1330,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,1,0,1,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-JUN-18,"N","FARIBAULT","Non-MSA","Y","Y","Y"
